CBSA,zip
23060,46885
23060,46895
23060,46898
23060,46899
29020,46901
30900,46901
37940,46901
29020,46902
99999,46902
29020,46903
29020,46904
47700,46910
99999,46910
37940,46910
47340,46911
37940,46911
99999,46912
29200,46913
37940,46914
29200,46915
29200,46916
30900,46917
29200,46917
47340,46919
37940,46919
31980,46919
29020,46919
29200,46920
37940,46921
99999,46922
29200,46923
47340,46926
37940,46926
30900,46926
31980,46928
26900,46928
29020,46928
29200,46929
29020,46929
31980,46930
99999,46931
37940,46932
30900,46932
29200,46932
29020,46932
31980,46933
99999,46936
37940,46936
29020,46936
29020,46937
31980,46938
99999,46939
31980,46940
26540,46940
47340,46940
47340,46941
30900,46942
47340,46943
99999,46945
47340,46946
30900,46947
29200,46947
99999,46950
30900,46950
99999,46951
37940,46951
30900,46951
31980,46952
26540,46952
99999,46952
31980,46953
31980,46957
37940,46958
37940,46959
99999,46960
30900,46961
47340,46962
23060,46962
47700,46962
29020,46965
30900,46967
99999,46968
30900,46970
47340,46970
37940,46970
37940,46971
47340,46974
37940,46974
99999,46975
47700,46975
38500,46975
37940,46975
29200,46977
30900,46978
99999,46978
99999,46979
29020,46979
23140,46979
29200,46979
47340,46980
47340,46982
37940,46982
47700,46982
99999,46982
47340,46984
99999,46985
31980,46986
31980,46987
30900,46988
99999,46988
31980,46989
99999,46989
47340,46990
31980,46991
99999,46991
26540,46991
37940,46992
47340,46992
30900,46994
29020,46995
99999,46996
30900,46998
37940,46998
17140,47001
17140,47003
24700,47006
17140,47006
99999,47006
17140,47010
99999,47011
17140,47011
17140,47012
17140,47016
99999,47017
17140,47017
17140,47018
99999,47018
99999,47019
99999,47020
99999,47021
17140,47022
99999,47023
17140,47024
18220,47024
17140,47025
17140,47030
17140,47031
99999,47031
17140,47032
99999,47032
99999,47033
99999,47034
17140,47035
17140,47036
35860,47037
99999,47037
99999,47038
99999,47039
99999,47040
17140,47040
17140,47041
99999,47041
99999,47042
31500,47043
99999,47043
17140,47060
42980,47102
42500,47102
31140,47104
31140,47106
31140,47107
31140,47108
99999,47108
13260,47108
31140,47110
31140,47111
31140,47112
99999,47112
31140,47114
31140,47115
99999,47116
31140,47117
99999,47118
31140,47119
31140,47120
31140,47122
99999,47123
31140,47124
99999,47125
31140,47125
42500,47126
31140,47126
31140,47129
31140,47130
31140,47131
31140,47135
31140,47136
31140,47137
99999,47137
42500,47138
31500,47138
31140,47138
99999,47140
42500,47141
31140,47141
31140,47142
31140,47143
99999,47145
31140,47145
31140,47146
31500,47147
42500,47147
31140,47147
31140,47150
31140,47151
31140,47160
31140,47161
31140,47162
31140,47163
31140,47164
31140,47165
31140,47166
31140,47167
42500,47170
31500,47170
31140,47170
31140,47172
99999,47174
99999,47175
42500,47177
31140,47177
31140,47190
42980,47201
26900,47201
18020,47201
18020,47202
18020,47203
42980,47220
35860,47223
99999,47223
31500,47224
99999,47224
24700,47225
18020,47226
31500,47227
35860,47227
42980,47228
35860,47229
42980,47229
35860,47230
42500,47230
31500,47230
31500,47231
35860,47231
35860,47232
18020,47232
26900,47234
18020,47234
42980,47235
26900,47235
18020,47236
17140,47240
24700,47240
99999,47240
26900,47240
31500,47243
31140,47243
18020,47244
24700,47244
35860,47245
18020,47246
24700,47246
18020,47247
99999,47250
31500,47250
13260,47260
42980,47260
24700,47263
14020,47264
42980,47264
13260,47264
35860,47265
35860,47270
31500,47270
26900,47272
24700,47272
99999,47272
18020,47273
35860,47273
35860,47274
42980,47274
26900,47274
18020,47274
18020,47280
42980,47281
31140,47281
35860,47282
24700,47283
35860,47283
18020,47283
34620,47302
35220,47302
34620,47303
34620,47304
34620,47305
34620,47306
34620,47307
34620,47308
34620,47320
99999,47320
18220,47322
39980,47324
18220,47325
39980,47325
17140,47325
19540,47326
99999,47326
35220,47327
18220,47327
39980,47327
39980,47330
18220,47331
39980,47331
17140,47331
35220,47334
34620,47334
39980,47335
34620,47336
99999,47336
35220,47337
34620,47338
99999,47338
39980,47339
99999,47340
99999,47341
39980,47341
34620,47342
26900,47342
31980,47342
35220,47344
39980,47345
35220,47346
39980,47346
31980,47348
99999,47348
35220,47351
99999,47352
18220,47352
35220,47352
17140,47353
99999,47354
34620,47354
39980,47354
35220,47354
99999,47355
39980,47355
35220,47356
34620,47356
26900,47356
39980,47357
18220,47357
39980,47358
99999,47358
99999,47359
35220,47360
39980,47360
35220,47361
35220,47362
35220,47366
34620,47367
99999,47368
34620,47368
99999,47369
39980,47370
99999,47371
99999,47373
39980,47374
39980,47375
99999,47380
99999,47381
99999,47382
99999,47383
34620,47383
26900,47384
35220,47384
35220,47385
35220,47386
34620,47386
35220,47387
35220,47388
99999,47390
39980,47392
99999,47393
39980,47393
99999,47394
34620,47396
26900,47401
14020,47401
14020,47402
14020,47403
99999,47403
14020,47404
14020,47405
14020,47406
14020,47407
14020,47408
13260,47420
13260,47421
14020,47421
14020,47424
99999,47424
14020,47426
14020,47427
45460,47427
14020,47429
14020,47431
99999,47432
27540,47432
26900,47433
14020,47433
14020,47434
26900,47435
13260,47436
14020,47436
13260,47437
99999,47438
45460,47438
99999,47441
99999,47443
99999,47445
99999,47446
13260,47446
14020,47448
18020,47448
26900,47448
99999,47449
47780,47449
13260,47451
99999,47452
13260,47452
31140,47452
99999,47453
99999,47454
14020,47455
14020,47456
26900,47456
99999,47457
14020,47458
14020,47459
99999,47459
14020,47460
99999,47460
99999,47462
13260,47462
14020,47462
14020,47463
14020,47464
99999,47465
13260,47467
14020,47468
26900,47468
99999,47469
13260,47470
99999,47470
14020,47471
99999,47471
47780,47501
47180,47512
99999,47513
27540,47513
99999,47514
99999,47515
47180,47516
47780,47519
99999,47520
27540,47521
99999,47522
21780,47523
99999,47523
27540,47523
47180,47524
99999,47525
99999,47527
27540,47527
45460,47528
47180,47528
47780,47529
99999,47529
99999,47531
27540,47532
99999,47532
47180,47535
99999,47536
21780,47537
99999,47537
99999,47541
27540,47541
21780,47541
27540,47542
27540,47545
27540,47546
27540,47547
99999,47550
99999,47551
99999,47552
47780,47553
99999,47553
99999,47556
47180,47557
47780,47558
45460,47561
47180,47561
47780,47562
99999,47562
27540,47564
27540,47567
47780,47568
47180,47573
99999,47574
27540,47575
99999,47576
99999,47577
45460,47578
99999,47578
47180,47578
99999,47579
27540,47580
99999,47581
27540,47584
27540,47585
99999,47586
99999,47588
27540,47590
47180,47591
47180,47596
47180,47597
27540,47598
99999,47601
21780,47601
21780,47610
99999,47611
21780,47612
99999,47612
99999,47613
21780,47613
99999,47615
99999,47616
21780,47616
99999,47617
21780,47618
27540,47619
99999,47619
21780,47619
21780,47620
21780,47629
21780,47630
21780,47631
21780,47633
99999,47633
99999,47634
99999,47635
21780,47637
99999,47637
21780,47638
99999,47639
21780,47639
99999,47640
27540,47640
99999,47647
99999,47648
99999,47649
99999,47654
27540,47660
99999,47660
21780,47660
99999,47665
99999,47666
27540,47666
99999,47670
99999,47683
21780,47701
21780,47702
21780,47703
21780,47704
21780,47705
21780,47706
21780,47708
21780,47710
21780,47711
21780,47712
21780,47713
21780,47714
21780,47715
21780,47716
21780,47719
21780,47720
21780,47721
21780,47722
21780,47724
99999,47725
21780,47725
21780,47728
21780,47730
21780,47731
21780,47732
21780,47733
21780,47734
21780,47735
21780,47736
21780,47737
21780,47747
21780,47750
45460,47801
45460,47802
45460,47803
45460,47804
45460,47805
45460,47807
45460,47809
45460,47831
45460,47832
45460,47833
14020,47833
26900,47834
45460,47834
45460,47836
45460,47837
99999,47838
47180,47838
45460,47838
26900,47840
45460,47840
14020,47841
45460,47841
45460,47842
45460,47845
45460,47846
45460,47847
45460,47848
99999,47848
45460,47849
45460,47850
45460,47851
45460,47852
45460,47853
45460,47854
45460,47855
45460,47857
45460,47858
45460,47859
45460,47860
45460,47861
45460,47862
45460,47863
45460,47866
14020,47868
26900,47868
45460,47868
45460,47869
45460,47870
45460,47871
26900,47872
45460,47872
45460,47874
45460,47875
45460,47876
45460,47878
45460,47879
45460,47880
45460,47881
45460,47882
45460,47884
45460,47885
29200,47901
29200,47902
29200,47903
29200,47904
29200,47905
23140,47905
29200,47906
99999,47906
29200,47907
29200,47909
18820,47916
29200,47917
29200,47918
99999,47918
99999,47920
29200,47920
29200,47921
16980,47922
29200,47923
99999,47923
29200,47924
99999,47925
30900,47926
99999,47926
29200,47926
45460,47928
99999,47929
23140,47930
29200,47930
18820,47930
45460,47932
29200,47932
99999,47932
99999,47933
26900,47933
18820,47933
18820,47940
29200,47941
16980,47942
29200,47942
16980,47943
99999,47944
29200,47944
99999,47946
16980,47946
29200,47948
16980,47948
99999,47949
18820,47949
29200,47950
99999,47950
16980,47951
45460,47952
99999,47952
18820,47954
26900,47954
29200,47955
18820,47955
16980,47957
99999,47957
99999,47958
16980,47959
99999,47959
99999,47960
29200,47960
29200,47962
16980,47963
16980,47964
18820,47965
45460,47966
29200,47967
18820,47967
18820,47968
26900,47968
99999,47969
29200,47970
99999,47970
29200,47971
45460,47974
29200,47975
99999,47977
16980,47977
29200,47977
16980,47978
99999,47978
99999,47980
18820,47981
29200,47981
29200,47982
29200,47983
29200,47986
99999,47987
26900,47989
45460,47989
18820,47989
99999,47990
18820,47990
29200,47991
99999,47992
29200,47992
29200,47993
99999,47994
18820,47994
29200,47995
99999,47995
16980,47995
29200,47996
29200,47997
19820,48001
19820,48002
19820,48003
19820,48004
19820,48005
19820,48006
19820,48009
19820,48012
19820,48014
19820,48015
19820,48017
19820,48021
19820,48022
19820,48023
19820,48025
19820,48026
19820,48027
19820,48028
19820,48030
99999,48032
19820,48032
19820,48033
19820,48034
19820,48035
19820,48036
19820,48037
19820,48038
19820,48039
19820,48040
19820,48041
19820,48042
19820,48043
19820,48044
19820,48045
19820,48046
19820,48047
19820,48048
19820,48049
19820,48050
19820,48051
19820,48054
19820,48059
19820,48060
19820,48061
19820,48062
19820,48063
19820,48064
19820,48065
19820,48066
19820,48067
19820,48068
19820,48069
19820,48070
19820,48071
19820,48072
19820,48073
19820,48074
19820,48075
19820,48076
19820,48079
19820,48080
19820,48081
19820,48082
19820,48083
19820,48084
19820,48085
19820,48088
19820,48089
19820,48090
19820,48091
19820,48092
19820,48093
19820,48094
19820,48095
19820,48096
19820,48097
99999,48097
19820,48098
19820,48099
19820,48101
11460,48103
11460,48104
11460,48105
11460,48106
11460,48107
11460,48108
11460,48109
11460,48111
33780,48111
19820,48111
11460,48113
19820,48114
19820,48116
19820,48117
33780,48117
11460,48118
27100,48118
19820,48120
19820,48121
19820,48122
19820,48123
19820,48124
19820,48125
19820,48126
19820,48127
19820,48128
11460,48130
33780,48131
33780,48133
19820,48134
33780,48134
19820,48135
19820,48136
19820,48137
11460,48137
19820,48138
19820,48139
33780,48140
19820,48141
19820,48143
33780,48144
33780,48145
19820,48146
19820,48150
19820,48151
19820,48152
19820,48153
19820,48154
33780,48157
27100,48158
11460,48158
33780,48159
11460,48160
33780,48160
10300,48160
33780,48161
33780,48162
33780,48164
19820,48164
19820,48165
33780,48166
19820,48167
11460,48167
19820,48168
11460,48168
11460,48169
19820,48169
19820,48170
11460,48170
19820,48173
19820,48174
11460,48175
10300,48176
11460,48176
33780,48177
19820,48178
11460,48178
33780,48179
19820,48180
33780,48182
19820,48183
19820,48184
19820,48185
19820,48186
19820,48187
19820,48188
19820,48189
11460,48189
11460,48190
11460,48191
33780,48191
19820,48192
19820,48193
19820,48195
11460,48197
11460,48198
19820,48201
19820,48202
19820,48203
19820,48204
19820,48205
19820,48206
19820,48207
19820,48208
19820,48209
19820,48210
19820,48211
19820,48212
19820,48213
19820,48214
19820,48215
19820,48216
19820,48217
19820,48218
19820,48219
19820,48220
19820,48221
19820,48222
19820,48223
19820,48224
19820,48225
19820,48226
19820,48227
19820,48228
19820,48229
19820,48230
19820,48231
19820,48232
19820,48233
19820,48234
19820,48235
19820,48236
19820,48237
19820,48238
19820,48239
19820,48240
19820,48242
19820,48243
19820,48244
19820,48288
19820,48301
19820,48302
19820,48303
19820,48304
19820,48306
19820,48307
19820,48308
19820,48309
19820,48310
19820,48311
19820,48312
19820,48313
19820,48314
19820,48315
19820,48316
19820,48317
19820,48318
19820,48320
19820,48321
19820,48322
19820,48323
19820,48324
19820,48325
19820,48326
19820,48327
19820,48328
19820,48329
19820,48330
19820,48331
19820,48332
19820,48333
19820,48334
19820,48335
19820,48336
19820,48340
19820,48341
19820,48342
19820,48343
19820,48346
19820,48347
19820,48348
19820,48350
19820,48353
19820,48356
19820,48357
19820,48359
19820,48360
19820,48361
19820,48362
19820,48363
19820,48366
19820,48367
19820,48370
19820,48371
19820,48374
19820,48375
19820,48376
19820,48377
19820,48380
19820,48381
19820,48382
19820,48383
19820,48386
19820,48387
19820,48390
19820,48393
99999,48401
99999,48410
22420,48411
19820,48412
99999,48413
29620,48414
99999,48415
40980,48415
22420,48415
99999,48416
19820,48416
40980,48417
22420,48417
29620,48418
22420,48418
19820,48418
99999,48419
99999,48420
40980,48420
22420,48420
22420,48421
19820,48421
99999,48422
19820,48423
22420,48423
99999,48426
99999,48427
19820,48428
22420,48429
29620,48429
19820,48430
22420,48430
99999,48432
29620,48433
22420,48433
99999,48434
19820,48435
99999,48435
22420,48436
29620,48436
22420,48437
22420,48438
19820,48438
19820,48439
22420,48439
19820,48440
99999,48441
19820,48442
22420,48442
19820,48444
99999,48445
19820,48446
29620,48449
22420,48449
99999,48450
22420,48451
19820,48451
99999,48453
19820,48453
99999,48454
19820,48455
99999,48456
22420,48457
40980,48457
22420,48458
40980,48460
22420,48460
29620,48460
19820,48461
22420,48462
19820,48462
19820,48463
22420,48463
19820,48464
99999,48464
22420,48464
99999,48465
99999,48466
99999,48467
99999,48468
99999,48469
99999,48470
99999,48471
99999,48472
22420,48473
99999,48475
29620,48476
22420,48480
22420,48501
22420,48502
22420,48503
22420,48504
22420,48505
22420,48506
22420,48507
22420,48509
22420,48519
22420,48529
22420,48531
22420,48532
22420,48550
40980,48601
40980,48602
40980,48603
40980,48604
13020,48604
40980,48605
40980,48606
40980,48607
40980,48608
40980,48609
99999,48610
13020,48611
99999,48612
33220,48612
99999,48613
13020,48613
10940,48614
40980,48614
33220,48615
10940,48615
40980,48616
29620,48616
34380,48617
99999,48617
33220,48618
34380,48618
99999,48618
99999,48619
33220,48620
99999,48621
34380,48622
99999,48622
33220,48623
40980,48623
13020,48623
99999,48624
99999,48625
15620,48625
40980,48626
33220,48626
99999,48627
33220,48628
99999,48628
99999,48629
99999,48630
13020,48631
99999,48632
34380,48632
99999,48633
13020,48634
33220,48634
99999,48635
99999,48636
10940,48637
33220,48637
40980,48637
40980,48638
33220,48640
33220,48641
33220,48642
13020,48642
99999,48647
29620,48649
40980,48649
13020,48650
99999,48650
99999,48651
13020,48652
99999,48652
33220,48652
99999,48653
99999,48654
40980,48655
99999,48656
33220,48657
13020,48658
99999,48658
99999,48659
13020,48659
99999,48661
10940,48662
33220,48662
40980,48663
33220,48667
33220,48670
33220,48674
99999,48701
99999,48703
99999,48705
13020,48706
13020,48707
40980,48708
13020,48708
13020,48710
99999,48720
99999,48721
40980,48722
99999,48723
40980,48724
99999,48725
99999,48726
19820,48727
99999,48727
99999,48728
99999,48729
99999,48730
99999,48731
13020,48732
99999,48733
40980,48734
99999,48734
99999,48735
99999,48737
99999,48738
99999,48739
99999,48740
99999,48741
99999,48742
99999,48743
19820,48744
99999,48744
99999,48745
22420,48746
99999,48746
13020,48747
40980,48747
99999,48748
99999,48749
99999,48750
99999,48754
99999,48755
99999,48756
99999,48757
13020,48757
40980,48757
99999,48758
99999,48759
99999,48760
19820,48760
99999,48761
10980,48762
99999,48762
99999,48763
99999,48765
99999,48766
99999,48767
40980,48768
99999,48768
99999,48770
40980,48787
10940,48801
34380,48801
34380,48804
29620,48805
10940,48806
29620,48806
40980,48807
29620,48807
10940,48807
29620,48808
24340,48809
10940,48811
24340,48811
24340,48812
12980,48813
29620,48813
24340,48815
19820,48816
29620,48817
10940,48818
24340,48818
29620,48819
29620,48820
29620,48821
29620,48822
29620,48823
29620,48824
29620,48825
29620,48826
29620,48827
27100,48827
24340,48829
34380,48829
10940,48830
10940,48831
40980,48831
29620,48831
10940,48832
29620,48833
24340,48834
10940,48835
29620,48835
29620,48836
19820,48836
29620,48837
24340,48837
24340,48838
29620,48840
40980,48841
29620,48841
29620,48842
19820,48843
19820,48844
10940,48845
24340,48845
29620,48845
24340,48846
10940,48847
29620,48848
29620,48849
99999,48849
24340,48849
13660,48850
24340,48850
24340,48851
24340,48852
29620,48853
29620,48854
19820,48855
10940,48856
29620,48857
33220,48858
34380,48858
34380,48859
24340,48860
29620,48861
24340,48861
10940,48862
29620,48864
24340,48865
29620,48866
29620,48867
40980,48867
24340,48870
29620,48871
10940,48871
19820,48872
29620,48872
24340,48873
29620,48873
10940,48874
24340,48875
29620,48875
29620,48876
34380,48877
10940,48877
24340,48877
34380,48878
29620,48879
10940,48879
34380,48880
10940,48880
33220,48880
24340,48881
29620,48882
10940,48883
24340,48883
34380,48883
33220,48883
24340,48884
24340,48885
13660,48886
24340,48886
24340,48888
10940,48889
24340,48889
29620,48890
24340,48890
24340,48891
10940,48891
34380,48891
19820,48892
29620,48892
34380,48893
24340,48894
29620,48894
29620,48895
34380,48896
99999,48897
29620,48897
29620,48901
29620,48906
29620,48908
29620,48909
29620,48910
29620,48911
29620,48912
29620,48915
29620,48917
29620,48924
29620,48933
29620,48951
29620,48956
28020,49001
28020,49002
28020,49003
28020,49004
28020,49005
28020,49006
28020,49007
28020,49008
99999,49009
28020,49009
26090,49010
99999,49010
12980,49011
44780,49011
17740,49011
99999,49012
12980,49012
28020,49012
99999,49013
12980,49014
28020,49015
12980,49015
12980,49016
99999,49017
12980,49017
28020,49019
12980,49020
29620,49021
99999,49021
12980,49021
35660,49022
99999,49022
35660,49023
28020,49024
99999,49026
26090,49026
99999,49027
17740,49028
12980,49029
17740,49030
44780,49030
43780,49031
44780,49032
12980,49033
12980,49034
28020,49034
99999,49035
17740,49036
28020,49037
12980,49037
99999,49038
35660,49038
17740,49040
44780,49040
28020,49041
44780,49042
43780,49042
35660,49043
99999,49043
99999,49045
43780,49045
99999,49046
35660,49047
43780,49047
99999,49047
28020,49048
99999,49050
12980,49051
12980,49052
28020,49052
44780,49052
28020,49053
99999,49055
26090,49055
26090,49056
99999,49056
99999,49057
99999,49058
28020,49060
99999,49060
43780,49061
99999,49062
99999,49063
99999,49064
99999,49065
28020,49065
43780,49065
44780,49066
44780,49067
43780,49067
99999,49067
12980,49068
26090,49070
28020,49071
99999,49071
28020,49072
44780,49072
29620,49073
99999,49073
28020,49074
44780,49075
12980,49076
29620,49076
28020,49077
99999,49078
28020,49078
26090,49078
99999,49079
28020,49080
26090,49080
99999,49080
28020,49081
25880,49082
17740,49082
28020,49083
99999,49083
35660,49084
35660,49085
28020,49087
44780,49087
99999,49087
28020,49088
17740,49089
99999,49090
26090,49090
44780,49091
12980,49092
17740,49092
43780,49093
44780,49093
17740,49094
12980,49094
43780,49095
29620,49096
28020,49097
44780,49097
99999,49098
35660,49098
44780,49099
43780,49099
35660,49101
35660,49102
43780,49102
35660,49103
35660,49104
35660,49106
35660,49107
35660,49111
43780,49111
43780,49112
35660,49113
35660,49115
35660,49116
35660,49117
35660,49119
35660,49120
43780,49120
35660,49125
35660,49126
35660,49127
35660,49128
35660,49129
43780,49130
27100,49201
27100,49202
27100,49203
27100,49204
25880,49220
10300,49220
10300,49221
12980,49224
27100,49224
17740,49227
25880,49227
10300,49228
33780,49228
10300,49229
33780,49229
11460,49229
11460,49230
27100,49230
10300,49230
25880,49232
25880,49233
27100,49233
10300,49233
27100,49234
10300,49235
11460,49236
10300,49236
27100,49237
12980,49237
33780,49238
10300,49238
25880,49239
27100,49240
11460,49240
25880,49241
27100,49241
25880,49242
27100,49245
25880,49245
12980,49245
17740,49245
25880,49246
27100,49246
10300,49247
25880,49247
10300,49248
25880,49249
27100,49249
27100,49250
25880,49250
27100,49251
29620,49251
25880,49252
17740,49252
27100,49252
12980,49252
10300,49253
27100,49254
25880,49255
17740,49255
10300,49256
25880,49257
25880,49258
27100,49259
27100,49261
25880,49262
27100,49263
29620,49264
27100,49264
10300,49265
25880,49266
10300,49267
33780,49267
10300,49268
27100,49269
33780,49270
25880,49271
27100,49272
17740,49274
25880,49274
10300,49276
33780,49276
27100,49277
10300,49279
25880,49281
25880,49282
27100,49283
27100,49284
12980,49284
29620,49284
19820,49285
27100,49285
11460,49285
29620,49285
10300,49286
11460,49287
10300,49287
10300,49288
25880,49288
10300,49289
24340,49301
24340,49302
99999,49303
34740,49303
24340,49303
99999,49304
34380,49305
13660,49305
24340,49306
99999,49307
13660,49307
99999,49309
24340,49310
13660,49310
34380,49310
26090,49311
99999,49312
26090,49314
24340,49315
26090,49315
99999,49316
26090,49316
24340,49316
24340,49317
34740,49318
24340,49318
24340,49319
13660,49320
24340,49321
24340,49322
24340,49323
26090,49323
24340,49325
99999,49325
24340,49326
24340,49327
34740,49327
99999,49327
26090,49328
24340,49329
99999,49329
13660,49329
24340,49330
34740,49330
99999,49330
24340,49331
13660,49332
24340,49333
26090,49333
99999,49333
26090,49335
24340,49336
13660,49336
99999,49336
13660,49337
24340,49337
99999,49337
99999,49338
13660,49338
24340,49339
99999,49339
34380,49340
13660,49340
24340,49341
13660,49342
24340,49343
99999,49343
26090,49344
99999,49344
24340,49345
99999,49346
13660,49346
24340,49347
26090,49348
99999,49348
24340,49348
99999,49349
24340,49351
24340,49401
99999,49402
31220,49402
34740,49403
24340,49403
34740,49404
24340,49404
31220,49405
26090,49406
26090,49408
24340,49409
31220,49410
99999,49411
31220,49411
99999,49412
34740,49412
99999,49413
24340,49415
34740,49415
26090,49416
24340,49417
24340,49418
26090,49419
99999,49420
99999,49421
24340,49422
26090,49423
24340,49423
24340,49424
34740,49425
99999,49425
24340,49426
26090,49426
24340,49427
24340,49428
24340,49429
24340,49430
31220,49431
24340,49434
24340,49435
99999,49436
34740,49437
99999,49437
34740,49440
34740,49441
34740,49442
34740,49443
34740,49444
34740,49445
99999,49446
24340,49448
34740,49448
99999,49449
31220,49449
26090,49450
34740,49451
24340,49451
99999,49452
26090,49453
31220,49454
99999,49455
24340,49456
34740,49456
34740,49457
99999,49457
31220,49458
99999,49459
24340,49460
34740,49461
24340,49464
26090,49464
24340,49468
24340,49501
24340,49503
24340,49504
24340,49505
24340,49506
24340,49507
24340,49508
24340,49509
24340,49510
24340,49512
24340,49514
24340,49515
24340,49516
24340,49518
24340,49519
24340,49525
24340,49534
24340,49544
24340,49546
24340,49548
24340,49560
24340,49588
99999,49601
15620,49601
45900,49610
99999,49611
99999,49612
45900,49612
99999,49613
45900,49613
99999,49614
99999,49615
99999,49616
45900,49616
45900,49617
15620,49618
99999,49619
45900,49620
15620,49620
45900,49621
99999,49622
99999,49623
99999,49625
15620,49625
99999,49626
99999,49627
45900,49628
99999,49629
45900,49630
13660,49631
99999,49631
15620,49632
45900,49633
15620,49633
99999,49634
45900,49635
45900,49636
45900,49637
15620,49638
99999,49638
13660,49639
99999,49639
45900,49640
99999,49642
45900,49643
99999,49644
31220,49644
99999,49645
45900,49646
99999,49648
15620,49649
45900,49649
45900,49650
15620,49651
45900,49653
45900,49654
99999,49655
99999,49656
15620,49657
99999,49657
45900,49659
99999,49659
99999,49660
31220,49660
15620,49663
45900,49664
99999,49665
15620,49665
45900,49666
15620,49667
99999,49668
15620,49668
45900,49670
45900,49673
45900,49674
99999,49675
45900,49676
99999,49676
99999,49677
13660,49679
99999,49679
45900,49680
45900,49682
45900,49683
15620,49683
99999,49683
45900,49684
45900,49685
45900,49686
99999,49688
15620,49688
99999,49689
15620,49689
45900,49690
99999,49690
45900,49696
99999,49701
99999,49705
99999,49706
99999,49707
10980,49707
99999,49709
42300,49710
99999,49712
99999,49713
42300,49715
99999,49716
99999,49717
99999,49718
99999,49719
42300,49719
99999,49720
99999,49721
99999,49722
99999,49723
42300,49724
42300,49725
42300,49726
99999,49727
42300,49728
99999,49729
99999,49730
99999,49733
99999,49734
99999,49735
42300,49736
45900,49738
99999,49738
99999,49740
99999,49743
10980,49744
99999,49745
10980,49746
99999,49746
99999,49747
10980,49747
42300,49748
99999,49749
99999,49751
42300,49752
10980,49753
99999,49755
99999,49756
99999,49757
99999,49759
42300,49760
99999,49760
99999,49761
99999,49762
99999,49764
99999,49765
10980,49766
42300,49768
99999,49769
99999,49770
42300,49774
99999,49774
99999,49775
99999,49776
10980,49776
99999,49777
99999,49779
42300,49780
99999,49780
99999,49781
99999,49782
42300,49783
42300,49788
99999,49791
99999,49792
42300,49793
99999,49795
99999,49796
99999,49797
99999,49799
27020,49801
27020,49802
26340,49805
99999,49806
21540,49807
31940,49807
32100,49808
31940,49812
32100,49814
27020,49815
99999,49816
21540,49817
99999,49817
21540,49818
32100,49818
32100,49819
99999,49820
31940,49821
99999,49822
32100,49822
99999,49825
99999,49826
99999,49827
21540,49829
27020,49831
32100,49833
27020,49834
21540,49835
99999,49836
21540,49837
99999,49838
99999,49839
99999,49840
32100,49841
31940,49845
31940,49847
31940,49848
32100,49849
27020,49852
99999,49853
99999,49854
21540,49854
32100,49855
31940,49858
32100,49861
99999,49861
99999,49862
31940,49863
21540,49864
32100,49865
32100,49866
42300,49868
99999,49868
27020,49870
32100,49871
21540,49872
31940,49873
27020,49873
31940,49874
27020,49876
27020,49877
21540,49878
99999,49878
99999,49879
32100,49879
32100,49880
21540,49880
27020,49881
99999,49883
99999,49884
99999,49885
32100,49885
31940,49886
31940,49887
99999,49891
27020,49892
31940,49892
31940,49893
21540,49894
21540,49895
99999,49895
31940,49896
26340,49901
99999,49902
99999,49903
26340,49905
99999,49908
99999,49910
99999,49911
99999,49912
26340,49913
99999,49915
26340,49916
26340,49917
26340,49918
99999,49919
99999,49920
27020,49920
26340,49921
26340,49922
99999,49925
99999,49927
99999,49929
26340,49930
26340,49931
26340,49934
99999,49935
99999,49938
26340,49945
99999,49946
99999,49947
99999,49948
26340,49950
99999,49952
26340,49952
99999,49953
26340,49955
26340,49958
99999,49958
99999,49959
99999,49960
26340,49961
99999,49962
26340,49963
99999,49964
99999,49965
26340,49965
99999,49967
26340,49967
99999,49968
99999,49969
99999,49970
99999,49971
19780,50001
19780,50002
99999,50002
19780,50003
32260,50005
99999,50006
19780,50007
99999,50008
19780,50009
11180,50010
11180,50011
11180,50012
11180,50013
11180,50014
19780,50020
99999,50020
19780,50021
99999,50022
19780,50023
99999,50025
16140,50025
99999,50026
19780,50026
36820,50027
99999,50027
19780,50028
32260,50028
19780,50029
99999,50029
11180,50031
19780,50032
19780,50033
99999,50034
19780,50035
99999,50036
11180,50036
19780,50038
11180,50039
19780,50039
11180,50040
99999,50041
99999,50042
36820,50044
99999,50044
37800,50044
19780,50046
11180,50046
19780,50047
19780,50048
99999,50048
99999,50049
37800,50049
99999,50050
16140,50050
32260,50051
99999,50052
19780,50054
32260,50055
19780,50055
11180,50055
11180,50056
37800,50057
99999,50057
19780,50058
16140,50058
99999,50058
99999,50059
99999,50060
19780,50061
37800,50062
19780,50063
11180,50064
99999,50064
99999,50065
19780,50066
99999,50067
99999,50068
19780,50069
19780,50070
99999,50070
99999,50071
19780,50072
19780,50073
99999,50074
99999,50075
99999,50076
19780,50076
32260,50078
99999,50101
99999,50102
99999,50103
99999,50104
36820,50104
11180,50105
99999,50106
19780,50106
32260,50106
99999,50107
11180,50107
99999,50108
19780,50109
99999,50110
19780,50111
99999,50112
19780,50112
19780,50115
37800,50116
99999,50117
19780,50118
37800,50119
32260,50120
99999,50122
11180,50122
99999,50123
19780,50124
11180,50124
19780,50125
99999,50126
19780,50127
19780,50128
99999,50128
99999,50129
19780,50129
99999,50130
19780,50131
99999,50132
99999,50133
11180,50134
19780,50135
99999,50136
